TransactionID,CustomerID,Timestamp,Amount,Merchant,Location,Channel,FraudLabel
sdv-id-OgQhDL,C090,2026-09-02 01:53:07,2696.85,TigoPesa,Mbeya,Web,1
sdv-id-cTYtSo,C031,2026-09-01 16:04:11,1460.05,TigoPesa,Dodoma,POS,1
sdv-id-LxTwpJ,C007,2026-09-01 10:30:34,8307.05,Shoprite,Arusha,POS,1
sdv-id-HfLOfu,C026,2026-09-01 17:04:59,9792.65,AirtelMoney,Mbeya,POS,1
sdv-id-DkEpbi,C041,2026-09-01 20:24:00,4402.02,NMB_Bank,Mbeya,POS,0
sdv-id-BIlcjE,C083,2026-09-02 04:52:16,486.92,Vodacom_M-Pesa,Dar-es-Salaam,ATM,1
sdv-id-LRASLW,C079,2026-09-02 00:22:35,6942.9,NBC_Bank,Arusha,Web,1
sdv-id-POlzmW,C037,2026-09-01 17:59:12,7686.76,NMB_Bank,Mwanza,POS,1
sdv-id-kQrtZh,C067,2026-09-01 21:30:28,5718.31,AirtelMoney,Dar-es-Salaam,MobileApp,1
sdv-id-jUFJXV,C004,2026-09-01 09:07:14,4013.42,TigoPesa,Zanzibar,Web,1
sdv-id-ZjUcsW,C022,2026-09-01 12:31:37,2785.39,NMB_Bank,Arusha,POS,1
sdv-id-iduYxS,C072,2026-09-02 00:51:01,6149.83,AirtelMoney,Arusha,ATM,1
sdv-id-mXfBFg,C013,2026-09-01 15:55:50,8705.49,Vodacom_M-Pesa,Dar-es-Salaam,POS,1
sdv-id-jUPPqz,C073,2026-09-02 02:55:16,2993.04,TigoPesa,Mbeya,POS,1
sdv-id-kqEhqE,C079,2026-09-02 04:11:26,6529.63,TigoPesa,Mbeya,MobileApp,1
sdv-id-ZJBybW,C068,2026-09-01 23:59:26,4673.59,Shoprite,Dar-es-Salaam,ATM,1
sdv-id-EBjtZg,C082,2026-09-02 05:38:33,6357.29,Vodacom_M-Pesa,Dar-es-Salaam,POS,1
sdv-id-JZpOUI,C048,2026-09-01 21:34:06,2509.4,NBC_Bank,Mbeya,POS,0
sdv-id-mwXNSb,C082,2026-09-02 04:18:36,8139.87,Shoprite,Mbeya,Web,1
sdv-id-UWyGrX,C096,2026-09-02 08:46:33,4512.9,CRDB_Bank,Zanzibar,MobileApp,0
sdv-id-aWPlyZ,C096,2026-09-02 08:18:18,8606.76,CRDB_Bank,Mbeya,MobileApp,1
sdv-id-tuIVPk,C025,2026-09-01 12:35:37,5655.09,AirtelMoney,Dar-es-Salaam,MobileApp,1
sdv-id-DBnfXd,C074,2026-09-02 04:08:09,862.95,KahawaCafe,Dar-es-Salaam,Web,0
sdv-id-Qauuek,C010,2026-09-01 10:07:40,6864.18,Shoprite,Zanzibar,POS,1
sdv-id-yPzMlx,C074,2026-09-02 03:39:46,1926.08,NMB_Bank,Mbeya,Web,1
sdv-id-NBDqQp,C097,2026-09-02 09:02:13,3066.56,NBC_Bank,Mbeya,Web,1
sdv-id-oRxFpR,C077,2026-09-02 03:22:37,2063.11,TigoPesa,Arusha,POS,1
sdv-id-MrQqkb,C066,2026-09-01 22:58:39,6928.3,Shoprite,Mwanza,Web,1
sdv-id-VjmjDh,C054,2026-09-01 22:54:08,3508.37,Shoprite,Mbeya,Web,1
sdv-id-bENwyx,C052,2026-09-01 21:34:26,1853.17,KahawaCafe,Arusha,Web,1
sdv-id-CinUWc,C010,2026-09-01 10:29:49,3941.16,Vodacom_M-Pesa,Mbeya,ATM,1
sdv-id-TqILjd,C046,2026-09-01 18:04:46,8101.16,CRDB_Bank,Dar-es-Salaam,POS,0
sdv-id-mploiL,C045,2026-09-01 21:42:52,7539.96,CRDB_Bank,Mbeya,POS,1
sdv-id-kwfNwy,C036,2026-09-01 15:57:30,2892.35,Vodacom_M-Pesa,Mbeya,Web,1
sdv-id-eTXVbT,C004,2026-09-01 09:06:38,8737.49,CRDB_Bank,Zanzibar,Web,1
sdv-id-psXLld,C037,2026-09-01 17:51:37,9630.63,TigoPesa,Dar-es-Salaam,Web,1
sdv-id-AvVjbg,C067,2026-09-02 04:04:51,4396.15,Shoprite,Dodoma,MobileApp,1
sdv-id-hggswC,C067,2026-09-02 05:19:13,9626.18,AirtelMoney,Arusha,POS,1
sdv-id-KpXSCN,C057,2026-09-02 00:07:58,5856.78,CRDB_Bank,Arusha,Web,1
sdv-id-kziRAb,C073,2026-09-02 02:02:54,9274.88,Vodacom_M-Pesa,Zanzibar,ATM,1
sdv-id-UqhYsI,C021,2026-09-01 14:09:53,1631.31,NBC_Bank,Zanzibar,Web,1
sdv-id-WYLMYX,C036,2026-09-01 18:06:38,1806.0,NMB_Bank,Dar-es-Salaam,POS,0
sdv-id-FmxZhE,C004,2026-09-01 08:57:45,3692.71,Shoprite,Dar-es-Salaam,MobileApp,1
sdv-id-oFCLRC,C010,2026-09-01 12:00:42,7309.33,NBC_Bank,Zanzibar,POS,1
sdv-id-ZLDFQG,C085,2026-09-02 04:32:38,8727.6,NBC_Bank,Mbeya,Web,1
sdv-id-swWXim,C034,2026-09-01 13:39:21,434.83,AirtelMoney,Dar-es-Salaam,Web,1
sdv-id-hcxYCt,C086,2026-09-02 05:03:57,5859.99,AirtelMoney,Mwanza,POS,0
sdv-id-nnWqHK,C045,2026-09-02 02:17:56,6587.34,AirtelMoney,Dar-es-Salaam,Web,1
sdv-id-UYnGbt,C098,2026-09-02 09:00:34,1488.19,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-pXoDkt,C093,2026-09-02 08:25:21,5021.24,Vodacom_M-Pesa,Mbeya,POS,0
sdv-id-QZwFdD,C035,2026-09-01 19:04:31,2534.92,Vodacom_M-Pesa,Zanzibar,ATM,1
sdv-id-PeVhAO,C089,2026-09-02 06:52:04,8187.75,TigoPesa,Arusha,Web,1
sdv-id-YMHSIZ,C051,2026-09-01 18:51:17,1712.7,NBC_Bank,Dodoma,ATM,1
sdv-id-vaZDpJ,C031,2026-09-01 16:52:33,8460.54,TigoPesa,Zanzibar,POS,1
sdv-id-cLBBtA,C085,2026-09-02 06:25:45,4197.6,CRDB_Bank,Arusha,MobileApp,0
sdv-id-hCQyxX,C019,2026-09-01 12:29:23,2320.12,AirtelMoney,Dodoma,Web,1
sdv-id-wqAteR,C019,2026-09-01 11:37:58,6765.34,Vodacom_M-Pesa,Arusha,ATM,1
sdv-id-VZzLSM,C078,2026-09-02 05:31:06,9760.75,Vodacom_M-Pesa,Dar-es-Salaam,POS,1
sdv-id-ClIVwu,C070,2026-09-02 01:59:44,7944.39,KahawaCafe,Dar-es-Salaam,POS,0
sdv-id-BLyUCt,C008,2026-09-01 11:35:36,921.69,Shoprite,Dar-es-Salaam,POS,1
sdv-id-pQFwXl,C026,2026-09-01 18:27:47,566.16,TigoPesa,Mbeya,MobileApp,1
sdv-id-YpkjHP,C003,2026-09-01 08:46:38,3665.92,Shoprite,Dodoma,Web,1
sdv-id-sNgvAw,C025,2026-09-01 14:58:24,841.08,Shoprite,Dodoma,MobileApp,1
sdv-id-YPKnTt,C046,2026-09-01 21:23:21,9245.07,CRDB_Bank,Arusha,ATM,1
sdv-id-ilyGSV,C078,2026-09-02 03:03:35,8400.15,NBC_Bank,Zanzibar,ATM,1
sdv-id-YAqYKR,C043,2026-09-01 19:50:34,7663.27,AirtelMoney,Mwanza,MobileApp,1
sdv-id-tXiUMP,C068,2026-09-01 23:37:40,7910.22,TigoPesa,Zanzibar,MobileApp,1
sdv-id-mefjus,C071,2026-09-02 04:26:26,2981.4,TigoPesa,Dodoma,MobileApp,0
sdv-id-kzdcSl,C056,2026-09-01 20:31:22,4101.98,TigoPesa,Zanzibar,ATM,1
sdv-id-tHgyYK,C035,2026-09-01 19:10:51,6732.82,Shoprite,Mbeya,MobileApp,1
sdv-id-LyTXDM,C067,2026-09-02 01:49:44,1399.11,NBC_Bank,Dar-es-Salaam,POS,1
sdv-id-hBFjmC,C083,2026-09-02 05:42:53,8386.88,Shoprite,Zanzibar,Web,1
sdv-id-fZnLSG,C030,2026-09-01 17:31:25,5159.26,Shoprite,Arusha,Web,1
sdv-id-wGiIWb,C009,2026-09-01 10:11:36,4058.09,Shoprite,Dodoma,Web,1
sdv-id-lePqoe,C058,2026-09-01 22:57:10,5461.21,TigoPesa,Mbeya,Web,1
sdv-id-WyhVfz,C012,2026-09-01 11:44:57,7763.54,AirtelMoney,Mbeya,MobileApp,1
sdv-id-rIqpzD,C058,2026-09-01 20:11:33,8605.19,CRDB_Bank,Mbeya,Web,1
sdv-id-ZAvYhT,C083,2026-09-02 04:21:09,3118.32,Shoprite,Dar-es-Salaam,POS,1
sdv-id-bflHFL,C026,2026-09-01 16:01:06,3790.16,NMB_Bank,Mbeya,MobileApp,1
sdv-id-kVBVQV,C040,2026-09-01 16:38:33,2554.06,Vodacom_M-Pesa,Mbeya,POS,1
sdv-id-kHwrWA,C044,2026-09-01 20:08:38,9892.44,Vodacom_M-Pesa,Dodoma,Web,1
sdv-id-cySXGe,C054,2026-09-01 21:15:29,9749.65,Shoprite,Dodoma,Web,1
sdv-id-rVQxeh,C018,2026-09-01 15:05:40,9311.89,NBC_Bank,Mbeya,Web,1
sdv-id-PBcGRI,C061,2026-09-02 01:21:04,5884.66,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-OOqUIk,C043,2026-09-01 19:51:11,7565.0,Vodacom_M-Pesa,Mbeya,Web,1
sdv-id-duWeKX,C030,2026-09-01 15:57:04,7037.51,CRDB_Bank,Arusha,Web,1
sdv-id-XImWpd,C052,2026-09-01 23:05:18,8891.68,Vodacom_M-Pesa,Dodoma,Web,1
sdv-id-YCscis,C062,2026-09-02 04:20:46,4082.22,TigoPesa,Dar-es-Salaam,POS,0
sdv-id-QNYsbC,C088,2026-09-02 05:09:56,9345.67,CRDB_Bank,Zanzibar,Web,0
sdv-id-VctgSA,C062,2026-09-01 20:56:56,6734.0,Shoprite,Mbeya,POS,0
sdv-id-ASvzfo,C035,2026-09-01 20:10:37,8526.03,Shoprite,Mwanza,POS,1
sdv-id-UHJetT,C097,2026-09-02 08:55:06,7180.02,TigoPesa,Mwanza,Web,1
sdv-id-ZrpOri,C023,2026-09-01 14:46:27,4047.7,NMB_Bank,Zanzibar,POS,1
sdv-id-TIspGf,C029,2026-09-01 15:22:23,2837.07,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-jrnyBl,C015,2026-09-01 11:57:16,955.73,CRDB_Bank,Zanzibar,POS,0
sdv-id-SAjwvd,C073,2026-09-02 05:17:54,2697.45,Shoprite,Zanzibar,POS,1
sdv-id-DkUGQc,C068,2026-09-01 23:45:54,2208.31,CRDB_Bank,Zanzibar,MobileApp,0
sdv-id-nHlNzQ,C055,2026-09-01 21:53:44,1753.68,NBC_Bank,Zanzibar,Web,0
sdv-id-tAMuvA,C032,2026-09-01 17:26:57,2710.68,Vodacom_M-Pesa,Dar-es-Salaam,POS,0
sdv-id-xGGYEr,C056,2026-09-01 20:02:56,9690.25,NBC_Bank,Mwanza,Web,1
sdv-id-NBrPUE,C016,2026-09-01 10:41:24,3835.98,NMB_Bank,Arusha,MobileApp,1
sdv-id-ZwhTzx,C010,2026-09-01 10:40:04,9671.78,NBC_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-RzdQtH,C052,2026-09-01 21:07:39,7570.17,CRDB_Bank,Mwanza,MobileApp,1
sdv-id-bUpqBT,C023,2026-09-01 12:10:57,6598.08,KahawaCafe,Arusha,Web,1
sdv-id-ZEozVB,C089,2026-09-02 07:54:33,7020.11,CRDB_Bank,Zanzibar,Web,1
sdv-id-oBZFxH,C021,2026-09-01 11:32:19,1391.74,NBC_Bank,Dodoma,POS,1
sdv-id-lgSHhh,C053,2026-09-01 22:13:26,9792.94,Vodacom_M-Pesa,Mbeya,MobileApp,1
sdv-id-hdUNtt,C098,2026-09-02 08:40:28,6434.79,TigoPesa,Mbeya,POS,1
sdv-id-pBEGmI,C023,2026-09-01 10:53:36,5093.22,Shoprite,Arusha,POS,1
sdv-id-gQnNih,C052,2026-09-01 19:51:08,8910.63,Shoprite,Arusha,MobileApp,1
sdv-id-scGJgm,C054,2026-09-02 00:26:34,8294.44,CRDB_Bank,Mbeya,MobileApp,1
sdv-id-jPJfBr,C070,2026-09-01 21:06:45,6920.55,Shoprite,Zanzibar,Web,1
sdv-id-SZyVyY,C004,2026-09-01 09:00:31,6181.31,Vodacom_M-Pesa,Zanzibar,Web,0
sdv-id-YPzORd,C067,2026-09-02 03:44:25,5223.05,Shoprite,Mwanza,ATM,0
sdv-id-sVJILh,C039,2026-09-01 17:27:16,2089.79,Shoprite,Dar-es-Salaam,Web,1
sdv-id-EMLYcx,C083,2026-09-02 06:48:49,7383.41,Shoprite,Dar-es-Salaam,ATM,1
sdv-id-pBDrxt,C065,2026-09-01 21:24:58,2020.48,NMB_Bank,Dodoma,Web,1
sdv-id-BjZMur,C049,2026-09-01 21:30:47,3595.81,CRDB_Bank,Dodoma,MobileApp,1
sdv-id-JKuXCP,C096,2026-09-02 09:14:13,1869.03,Vodacom_M-Pesa,Dar-es-Salaam,POS,1
sdv-id-wNbGRz,C093,2026-09-02 07:40:03,8895.52,NBC_Bank,Dodoma,Web,1
sdv-id-zJDZOl,C084,2026-09-02 05:45:39,2837.02,CRDB_Bank,Arusha,Web,1
sdv-id-ubyYtW,C078,2026-09-02 04:02:09,5490.5,TigoPesa,Dar-es-Salaam,MobileApp,1
sdv-id-zhGkKf,C023,2026-09-01 13:39:28,9876.77,TigoPesa,Zanzibar,Web,0
sdv-id-Yrwxhf,C088,2026-09-02 05:42:16,7852.5,Shoprite,Mbeya,Web,1
sdv-id-QXFdgu,C063,2026-09-01 21:09:16,5899.88,Shoprite,Dar-es-Salaam,POS,1
sdv-id-DFjhFD,C049,2026-09-01 21:56:22,6690.88,NBC_Bank,Mbeya,ATM,1
sdv-id-eKcyWE,C024,2026-09-01 12:57:02,2580.24,CRDB_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-CmoRHW,C015,2026-09-01 10:33:41,1773.24,CRDB_Bank,Mwanza,Web,0
sdv-id-iqoDKo,C082,2026-09-02 03:19:34,7101.44,KahawaCafe,Dodoma,Web,1
sdv-id-bgNbnF,C010,2026-09-01 11:04:21,4550.04,CRDB_Bank,Mbeya,ATM,0
sdv-id-bmFJPc,C033,2026-09-01 15:15:26,3423.44,NBC_Bank,Dar-es-Salaam,Web,0
sdv-id-juNpna,C096,2026-09-02 07:53:53,8089.04,TigoPesa,Arusha,POS,1
sdv-id-UIYmcf,C010,2026-09-01 09:27:53,2068.17,CRDB_Bank,Dodoma,ATM,1
sdv-id-fihwtn,C100,2026-09-02 09:15:00,3121.89,NBC_Bank,Mbeya,POS,1
sdv-id-tPIvvN,C018,2026-09-01 14:08:24,8492.02,AirtelMoney,Arusha,POS,1
sdv-id-JNADTY,C036,2026-09-01 14:01:29,8703.98,NBC_Bank,Mwanza,ATM,1
sdv-id-TSOTUn,C025,2026-09-01 12:23:17,9800.14,Shoprite,Dodoma,Web,1
sdv-id-yPQTDF,C040,2026-09-01 18:52:49,2354.32,AirtelMoney,Mbeya,MobileApp,1
sdv-id-ABnGDz,C092,2026-09-02 08:31:01,9271.17,Vodacom_M-Pesa,Arusha,POS,1
sdv-id-udYCvY,C076,2026-09-02 04:10:56,9442.97,Vodacom_M-Pesa,Arusha,POS,1
sdv-id-oUDLYa,C084,2026-09-02 05:44:15,6392.05,TigoPesa,Dodoma,Web,1
sdv-id-xkjQNf,C088,2026-09-02 06:31:41,7424.09,Shoprite,Mbeya,MobileApp,0
sdv-id-NCmKMv,C090,2026-09-02 05:15:55,8028.96,KahawaCafe,Dodoma,POS,1
sdv-id-vJcYsn,C025,2026-09-01 15:37:42,7681.19,Shoprite,Dodoma,Web,1
sdv-id-OlWVNW,C022,2026-09-01 19:41:39,7349.62,CRDB_Bank,Dodoma,POS,1
sdv-id-ONfmUc,C006,2026-09-01 09:33:42,3255.36,NBC_Bank,Mbeya,POS,1
sdv-id-EMoovK,C067,2026-09-02 02:23:30,4595.34,Shoprite,Mwanza,Web,1
sdv-id-GfjEnz,C096,2026-09-02 07:50:52,3436.51,CRDB_Bank,Dar-es-Salaam,ATM,1
sdv-id-BIoOVJ,C030,2026-09-01 16:53:31,9723.56,NBC_Bank,Mbeya,POS,1
sdv-id-torrQp,C067,2026-09-01 19:46:25,6291.07,CRDB_Bank,Mbeya,Web,1
sdv-id-gnBhhF,C081,2026-09-02 01:23:21,972.09,Shoprite,Mwanza,ATM,1
sdv-id-QmrvmN,C057,2026-09-01 23:17:21,2788.97,CRDB_Bank,Zanzibar,Web,1
sdv-id-ypCvdI,C072,2026-09-01 21:39:16,4138.49,Vodacom_M-Pesa,Arusha,MobileApp,1
sdv-id-CEwwMZ,C057,2026-09-02 00:53:23,8514.71,AirtelMoney,Dar-es-Salaam,Web,1
sdv-id-MKXpaZ,C069,2026-09-02 05:07:10,4993.9,Shoprite,Dar-es-Salaam,POS,1
sdv-id-mOoJGg,C007,2026-09-01 11:31:00,4053.45,TigoPesa,Dar-es-Salaam,POS,1
sdv-id-mkFPEp,C072,2026-09-02 01:50:30,2583.43,AirtelMoney,Zanzibar,Web,1
sdv-id-iGClSJ,C047,2026-09-01 20:59:58,9120.64,CRDB_Bank,Mwanza,ATM,1
sdv-id-kafhxb,C098,2026-09-02 08:33:03,2098.85,CRDB_Bank,Arusha,ATM,1
sdv-id-IVuWcX,C021,2026-09-01 12:56:32,7316.35,TigoPesa,Dodoma,MobileApp,1
sdv-id-DqYfHK,C078,2026-09-02 04:34:58,7398.45,Vodacom_M-Pesa,Arusha,MobileApp,0
sdv-id-YhnKzj,C084,2026-09-02 05:57:43,9077.42,Shoprite,Dar-es-Salaam,MobileApp,1
sdv-id-ZvtJXn,C059,2026-09-02 03:20:06,7660.26,CRDB_Bank,Mwanza,Web,1
sdv-id-tTRmPn,C034,2026-09-01 14:23:24,2715.88,Shoprite,Mwanza,POS,1
sdv-id-FsmsBd,C023,2026-09-01 14:37:17,9162.74,Shoprite,Dar-es-Salaam,ATM,1
sdv-id-vuGUwi,C056,2026-09-01 22:21:51,4113.83,AirtelMoney,Mbeya,MobileApp,1
sdv-id-gKmhMi,C013,2026-09-01 14:04:59,3215.6,Shoprite,Zanzibar,Web,1
sdv-id-dzEFkE,C095,2026-09-02 08:02:46,7342.15,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-qWREKb,C081,2026-09-02 03:02:05,8019.93,NBC_Bank,Dar-es-Salaam,Web,1
sdv-id-gvbByc,C057,2026-09-01 23:14:41,5441.34,TigoPesa,Arusha,POS,1
sdv-id-RsuxaW,C039,2026-09-01 18:57:43,6958.94,TigoPesa,Dar-es-Salaam,Web,1
sdv-id-HzceYA,C089,2026-09-02 04:06:55,7717.6,Shoprite,Dodoma,POS,1
sdv-id-tmUnkB,C016,2026-09-01 10:04:06,830.31,AirtelMoney,Dar-es-Salaam,Web,1
sdv-id-xwoMNE,C013,2026-09-01 13:02:35,3606.0,TigoPesa,Dodoma,ATM,1
sdv-id-KJXAYi,C043,2026-09-01 17:49:59,1610.76,NMB_Bank,Dar-es-Salaam,ATM,1
sdv-id-rdFKYT,C068,2026-09-01 23:50:50,7115.88,TigoPesa,Dar-es-Salaam,Web,1
sdv-id-VvBcmA,C046,2026-09-01 19:21:08,1412.83,TigoPesa,Dar-es-Salaam,POS,1
sdv-id-YSWcnR,C031,2026-09-01 13:56:02,6429.82,TigoPesa,Dar-es-Salaam,MobileApp,1
sdv-id-bjOyff,C038,2026-09-01 19:13:28,4005.33,AirtelMoney,Mbeya,MobileApp,1
sdv-id-gdczKs,C009,2026-09-01 10:26:50,2726.09,Shoprite,Mwanza,ATM,1
sdv-id-ikEKBD,C072,2026-09-02 04:13:05,5893.33,Shoprite,Dar-es-Salaam,POS,1
sdv-id-DAidjr,C031,2026-09-01 14:38:09,5545.88,Vodacom_M-Pesa,Zanzibar,MobileApp,1
sdv-id-dDZbZR,C090,2026-09-02 05:28:23,6326.83,KahawaCafe,Zanzibar,Web,0
sdv-id-ALkwrk,C034,2026-09-01 19:22:03,4268.02,CRDB_Bank,Mwanza,ATM,0
sdv-id-ofZryp,C043,2026-09-01 18:30:12,5103.31,Shoprite,Dodoma,POS,1
sdv-id-vlRgMy,C072,2026-09-02 01:04:51,2817.8,NBC_Bank,Zanzibar,ATM,1
sdv-id-yGltZt,C038,2026-09-01 18:52:24,7711.72,Shoprite,Mbeya,Web,1
sdv-id-RcqKRN,C086,2026-09-02 06:50:35,8334.11,CRDB_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-KkGSum,C053,2026-09-01 15:50:33,2512.85,CRDB_Bank,Arusha,Web,1
sdv-id-KAfbTa,C086,2026-09-02 04:31:23,3908.01,AirtelMoney,Mbeya,POS,1
sdv-id-SuzNaJ,C038,2026-09-01 19:29:56,1444.77,TigoPesa,Dodoma,POS,0
sdv-id-tUUiTe,C044,2026-09-01 20:54:15,8955.09,Shoprite,Mbeya,POS,1
sdv-id-JBrXFA,C029,2026-09-01 16:03:02,6036.48,CRDB_Bank,Dodoma,MobileApp,1
sdv-id-HTBlhI,C071,2026-09-02 02:31:48,8824.38,AirtelMoney,Dar-es-Salaam,Web,1
sdv-id-ThZtle,C065,2026-09-02 01:58:25,7507.83,KahawaCafe,Mbeya,POS,1
sdv-id-kpCUBC,C003,2026-09-01 09:09:20,8337.61,TigoPesa,Mbeya,Web,1
sdv-id-Rlnhjr,C097,2026-09-02 08:20:25,9142.9,NBC_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-bTmFvL,C069,2026-09-02 02:22:38,4931.88,AirtelMoney,Mwanza,POS,1
sdv-id-EYSskZ,C035,2026-09-01 22:24:29,486.97,Shoprite,Dar-es-Salaam,MobileApp,1
sdv-id-zCSoLy,C051,2026-09-01 21:32:55,4603.09,CRDB_Bank,Mbeya,ATM,1
sdv-id-Besovu,C022,2026-09-01 13:31:03,6504.78,Shoprite,Mwanza,Web,1
sdv-id-HcGrin,C046,2026-09-01 20:53:40,4382.53,CRDB_Bank,Mwanza,ATM,1
sdv-id-WeIOTx,C017,2026-09-01 11:35:49,9511.48,CRDB_Bank,Mbeya,Web,1
sdv-id-jqkBBf,C024,2026-09-01 13:17:43,7623.67,TigoPesa,Mbeya,MobileApp,0
sdv-id-ffHEYO,C051,2026-09-02 00:51:50,8313.44,TigoPesa,Dar-es-Salaam,POS,0
sdv-id-zkFmuH,C063,2026-09-02 03:44:47,8347.45,NBC_Bank,Mbeya,ATM,1
sdv-id-ziCfzz,C005,2026-09-01 10:02:19,8730.5,Shoprite,Mwanza,POS,0
sdv-id-RsUXSh,C090,2026-09-02 07:39:22,4058.82,KahawaCafe,Dar-es-Salaam,MobileApp,1
sdv-id-rKotjn,C032,2026-09-01 15:47:32,7745.81,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-hzRbau,C092,2026-09-02 08:47:34,9105.39,CRDB_Bank,Zanzibar,Web,1
sdv-id-VObgZq,C024,2026-09-01 15:46:18,5353.18,CRDB_Bank,Mwanza,POS,1
sdv-id-LgAoYl,C070,2026-09-02 02:34:22,1208.5,AirtelMoney,Arusha,POS,0
sdv-id-ZVMlgy,C035,2026-09-01 15:01:06,5339.42,KahawaCafe,Zanzibar,POS,1
sdv-id-vsoyJI,C009,2026-09-01 09:27:56,3305.17,NMB_Bank,Zanzibar,Web,1
sdv-id-xwpmuh,C020,2026-09-01 13:11:18,2090.59,AirtelMoney,Zanzibar,MobileApp,1
sdv-id-HBhMod,C018,2026-09-01 12:45:12,4485.59,NBC_Bank,Arusha,ATM,1
sdv-id-WlwUbk,C019,2026-09-01 14:51:11,870.0,Vodacom_M-Pesa,Mbeya,ATM,1
sdv-id-cIauhV,C023,2026-09-01 14:57:05,2001.1,AirtelMoney,Zanzibar,Web,1
sdv-id-RtGkwh,C086,2026-09-02 05:25:22,9527.09,NBC_Bank,Mbeya,POS,1
sdv-id-kbDhlJ,C055,2026-09-01 19:49:27,6103.78,AirtelMoney,Mwanza,ATM,1
sdv-id-cOZtTi,C059,2026-09-01 21:39:38,1753.83,Shoprite,Zanzibar,ATM,1
sdv-id-rpctic,C100,2026-09-02 09:15:00,7065.21,Shoprite,Mbeya,Web,1
sdv-id-iwlcho,C043,2026-09-01 15:08:28,815.38,CRDB_Bank,Zanzibar,ATM,1
sdv-id-BgcdtB,C065,2026-09-01 18:27:03,1591.11,Vodacom_M-Pesa,Dodoma,Web,1
sdv-id-uspDvg,C022,2026-09-01 12:30:08,6813.79,Shoprite,Mbeya,MobileApp,0
sdv-id-TwzCzN,C006,2026-09-01 10:29:02,9913.15,Shoprite,Dar-es-Salaam,POS,1
sdv-id-yNiflY,C048,2026-09-01 18:03:43,8475.72,CRDB_Bank,Mbeya,Web,0
sdv-id-aahVCR,C034,2026-09-01 18:49:17,9518.12,KahawaCafe,Dar-es-Salaam,Web,1
sdv-id-PUrDjL,C100,2026-09-02 09:15:00,1513.5,Vodacom_M-Pesa,Dodoma,MobileApp,0
sdv-id-tOaDFu,C100,2026-09-02 09:15:00,7665.75,NBC_Bank,Mbeya,POS,1
sdv-id-ySBEtP,C080,2026-09-02 05:22:14,2503.85,TigoPesa,Dar-es-Salaam,ATM,1
sdv-id-BqdzRR,C004,2026-09-01 09:29:45,8362.28,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-tZqDYX,C079,2026-09-02 04:40:16,1191.31,TigoPesa,Dar-es-Salaam,POS,1
sdv-id-jcmenv,C022,2026-09-01 15:13:49,2794.67,Vodacom_M-Pesa,Mbeya,Web,1
